0.000000000000000000e+00 2.048753393378802135e-01 1.884355914840914886e-02 2.457469899733810137e-01 3.351721827942388127e-02 8.186879286155134272e-01 6.361878534308607058e-02 1.139571981228421071e+00 5.550250071055806700e-02
1.000000000000000000e+00 7.646844000783549200e-01 2.402955581761622716e-01 6.005814056204916707e-01 4.853771160275365676e-02 1.178840373758237359e+00 1.003286068636795730e-01 1.151628907276154079e+00 1.163735525194777576e-01
2.000000000000000000e+00 2.563012701768290769e-01 3.916198571910545212e-02 3.372786867869227434e-01 4.943495712013999677e-02 2.678155880825086599e-01 5.771776517678620100e-02 6.142351691195313546e-01 4.863560199569832987e-02
3.000000000000000000e+00 2.879302560645586317e-01 2.832128859381653069e-02 6.088733268333628157e-01 4.787110494780804498e-02 3.893593378827210350e-01 4.220032672007704294e-02 8.933120190604008082e-01 6.915723134403045647e-02
4.000000000000000000e+00 1.601048741619873539e+00 8.140890893973674602e-01 1.043768460631867345e+00 1.395206940552448927e-01 7.757506280626795814e-01 2.209932114052684249e-01 1.087621287017215277e+00 1.603999658264826100e-01
