0.000000000000000000e+00 1.792584101126430407e-01 4.168977882716536770e-02 1.836960057625536269e-01 5.755209507891661386e-02 2.039397584736654667e-01 6.626052091666308208e-02 1.612797614172661875e-01 5.481638811885084644e-02 2.200157259264456933e-01 5.378247070162513188e-02
1.000000000000000000e+00 1.952783096001567964e-01 5.028819957528971041e-02 1.820771701463460013e-01 5.943727401377246061e-02 2.039397584736654667e-01 6.626052091666308208e-02 1.666727134436966073e-01 4.732268799182882263e-02 2.026646132235604969e-01 4.341436790689921082e-02
2.000000000000000000e+00 2.044812450281277005e-01 4.371390759808168464e-02 1.856201681027834505e-01 4.015454556115987533e-02 2.039397584736654667e-01 6.626052091666308208e-02 1.709539317908109479e-01 4.555750217405257069e-02 2.014227335723852708e-01 3.452831569794144462e-02
3.000000000000000000e+00 1.833212777211306044e-01 4.859111509094715675e-02 2.105210384025522907e-01 6.383461809560135591e-02 2.039397584736654667e-01 6.626052091666308208e-02 8.479934686202086902e-02 2.323426166057010467e-02 1.989011128088027103e-01 6.827302978988410154e-02
4.000000000000000000e+00 1.988467450087489374e-01 6.102685436449052647e-02 1.925452181797744355e-01 7.925635653933167657e-02 2.039397584736654667e-01 6.626052091666308208e-02 1.847850906278312444e-01 4.547402172962171363e-02 2.223544056032989436e-01 5.126433215591758713e-02
